image_path,q1
/content/drive/MyDrive/dataset/3/survey39.jpg,7
/content/drive/MyDrive/dataset/3/survey40.jpg,7
/content/drive/MyDrive/dataset/3/survey41.jpg,6
/content/drive/MyDrive/dataset/3/survey42.jpg,7
/content/drive/MyDrive/dataset/3/survey43.jpg,6
/content/drive/MyDrive/dataset/3/survey44.jpg,6
/content/drive/MyDrive/dataset/3/survey45.jpg,7
/content/drive/MyDrive/dataset/3/survey46.jpg,6
/content/drive/MyDrive/dataset/3/survey47.jpg,7
/content/drive/MyDrive/dataset/3/survey48.jpg,7
/content/drive/MyDrive/dataset/3/survey49.jpg,7
/content/drive/MyDrive/dataset/3/survey50.jpg,5
/content/drive/MyDrive/dataset/4/survey1.jpg,7
/content/drive/MyDrive/dataset/4/survey2.jpg,7
/content/drive/MyDrive/dataset/4/survey3.jpg,6
/content/drive/MyDrive/dataset/4/survey4.jpg,7
/content/drive/MyDrive/dataset/4/survey5.jpg,6
/content/drive/MyDrive/dataset/4/survey6.jpg,4
/content/drive/MyDrive/dataset/4/survey7.jpg,7
/content/drive/MyDrive/dataset/4/survey8.jpg,5
/content/drive/MyDrive/dataset/4/survey9.jpg,6
/content/drive/MyDrive/dataset/4/survey10.jpg,5
/content/drive/MyDrive/dataset/4/survey11.jpg,4
/content/drive/MyDrive/dataset/4/survey12.jpg,6
/content/drive/MyDrive/dataset/4/survey13.jpg,7
/content/drive/MyDrive/dataset/4/survey14.jpg,4
/content/drive/MyDrive/dataset/4/survey15.jpg,4
/content/drive/MyDrive/dataset/4/survey16.jpg,4
/content/drive/MyDrive/dataset/4/survey17.jpg,7
/content/drive/MyDrive/dataset/4/survey18.jpg,2
/content/drive/MyDrive/dataset/4/survey19.jpg,7
/content/drive/MyDrive/dataset/4/survey20.jpg,5
/content/drive/MyDrive/dataset/4/survey21.jpg,4
/content/drive/MyDrive/dataset/4/survey22.jpg,6
/content/drive/MyDrive/dataset/4/survey23.jpg,5
/content/drive/MyDrive/dataset/4/survey24.jpg,6
/content/drive/MyDrive/dataset/4/survey25.jpg,1
/content/drive/MyDrive/dataset/4/survey26.jpg,7
/content/drive/MyDrive/dataset/4/survey27.jpg,6
/content/drive/MyDrive/dataset/4/survey28.jpg,5
/content/drive/MyDrive/dataset/4/survey29.jpg,4
/content/drive/MyDrive/dataset/4/survey30.jpg,6
/content/drive/MyDrive/dataset/4/survey31.jpg,5
/content/drive/MyDrive/dataset/4/survey32.jpg,5
/content/drive/MyDrive/dataset/4/survey33.jpg,7
/content/drive/MyDrive/dataset/4/survey34.jpg,6
/content/drive/MyDrive/dataset/4/survey35.jpg,3
/content/drive/MyDrive/dataset/4/survey36.jpg,4
/content/drive/MyDrive/dataset/4/survey37.jpg,5
/content/drive/MyDrive/dataset/4/survey38.jpg,5
/content/drive/MyDrive/dataset/4/survey39.jpg,7
/content/drive/MyDrive/dataset/4/survey40.jpg,6
/content/drive/MyDrive/dataset/4/survey41.jpg,6
/content/drive/MyDrive/dataset/4/survey42.jpg,7
/content/drive/MyDrive/dataset/4/survey43.jpg,4
/content/drive/MyDrive/dataset/4/survey44.jpg,5
/content/drive/MyDrive/dataset/4/survey45.jpg,7
/content/drive/MyDrive/dataset/4/survey46.jpg,2
/content/drive/MyDrive/dataset/4/survey47.jpg,3
/content/drive/MyDrive/dataset/4/survey48.jpg,7
/content/drive/MyDrive/dataset/4/survey49.jpg,5
/content/drive/MyDrive/dataset/4/survey50.jpg,5
/content/drive/MyDrive/dataset/5/survey1.jpg,7
/content/drive/MyDrive/dataset/5/survey2.jpg,4
/content/drive/MyDrive/dataset/5/survey3.jpg,5
/content/drive/MyDrive/dataset/5/survey4.jpg,4
/content/drive/MyDrive/dataset/5/survey5.jpg,6
/content/drive/MyDrive/dataset/5/survey6.jpg,3
/content/drive/MyDrive/dataset/5/survey7.jpg,1
/content/drive/MyDrive/dataset/5/survey8.jpg,4
/content/drive/MyDrive/dataset/5/survey9.jpg,7
/content/drive/MyDrive/dataset/5/survey10.jpg,6
/content/drive/MyDrive/dataset/5/survey11.jpg,7
/content/drive/MyDrive/dataset/5/survey12.jpg,7
/content/drive/MyDrive/dataset/5/survey13.jpg,7
/content/drive/MyDrive/dataset/5/survey14.jpg,7
/content/drive/MyDrive/dataset/5/survey15.jpg,7
/content/drive/MyDrive/dataset/5/survey16.jpg,7
/content/drive/MyDrive/dataset/5/survey17.jpg,6
/content/drive/MyDrive/dataset/5/survey18.jpg,7
/content/drive/MyDrive/dataset/5/survey19.jpg,7
/content/drive/MyDrive/dataset/5/survey20.jpg,4
/content/drive/MyDrive/dataset/5/survey21.jpg,3
/content/drive/MyDrive/dataset/5/survey22.jpg,7
/content/drive/MyDrive/dataset/5/survey23.jpg,7
/content/drive/MyDrive/dataset/5/survey24.jpg,3
/content/drive/MyDrive/dataset/5/survey25.jpg,4
/content/drive/MyDrive/dataset/5/survey26.jpg,3
/content/drive/MyDrive/dataset/5/survey27.jpg,4
/content/drive/MyDrive/dataset/5/survey28.jpg,3
/content/drive/MyDrive/dataset/5/survey29.jpg,1
/content/drive/MyDrive/dataset/5/survey30.jpg,7
/content/drive/MyDrive/dataset/5/survey31.jpg,3
/content/drive/MyDrive/dataset/5/survey32.jpg,3
/content/drive/MyDrive/dataset/5/survey33.jpg,7
/content/drive/MyDrive/dataset/5/survey34.jpg,3
/content/drive/MyDrive/dataset/5/survey35.jpg,2
/content/drive/MyDrive/dataset/5/survey36.jpg,4
/content/drive/MyDrive/dataset/5/survey37.jpg,7
/content/drive/MyDrive/dataset/5/survey38.jpg,5
/content/drive/MyDrive/dataset/5/survey39.jpg,7
/content/drive/MyDrive/dataset/5/survey40.jpg,7
/content/drive/MyDrive/dataset/5/survey41.jpg,6
/content/drive/MyDrive/dataset/5/survey42.jpg,7
/content/drive/MyDrive/dataset/5/survey43.jpg,7
/content/drive/MyDrive/dataset/5/survey44.jpg,6
/content/drive/MyDrive/dataset/5/survey45.jpg,7
/content/drive/MyDrive/dataset/5/survey46.jpg,7
/content/drive/MyDrive/dataset/5/survey47.jpg,7
/content/drive/MyDrive/dataset/5/survey48.jpg,7
/content/drive/MyDrive/dataset/5/survey49.jpg,7
/content/drive/MyDrive/dataset/5/survey50.jpg,6
/content/drive/MyDrive/dataset/6/survey1.jpg,5
/content/drive/MyDrive/dataset/6/survey2.jpg,7
/content/drive/MyDrive/dataset/6/survey3.jpg,5
/content/drive/MyDrive/dataset/6/survey4.jpg,5
/content/drive/MyDrive/dataset/6/survey5.jpg,7
/content/drive/MyDrive/dataset/6/survey6.jpg,4
/content/drive/MyDrive/dataset/6/survey7.jpg,7
/content/drive/MyDrive/dataset/6/survey8.jpg,5
/content/drive/MyDrive/dataset/6/survey9.jpg,7
/content/drive/MyDrive/dataset/6/survey10.jpg,4
/content/drive/MyDrive/dataset/6/survey11.jpg,7
/content/drive/MyDrive/dataset/6/survey12.jpg,5
/content/drive/MyDrive/dataset/6/survey13.jpg,7
/content/drive/MyDrive/dataset/6/survey14.jpg,4
/content/drive/MyDrive/dataset/6/survey15.jpg,1
/content/drive/MyDrive/dataset/6/survey16.jpg,7
/content/drive/MyDrive/dataset/6/survey17.jpg,6
/content/drive/MyDrive/dataset/6/survey18.jpg,4
/content/drive/MyDrive/dataset/6/survey19.jpg,7
/content/drive/MyDrive/dataset/6/survey20.jpg,5
/content/drive/MyDrive/dataset/6/survey21.jpg,4
/content/drive/MyDrive/dataset/6/survey22.jpg,5
/content/drive/MyDrive/dataset/6/survey23.jpg,4
/content/drive/MyDrive/dataset/6/survey24.jpg,3
/content/drive/MyDrive/dataset/6/survey25.jpg,4
/content/drive/MyDrive/dataset/6/survey26.jpg,2
/content/drive/MyDrive/dataset/6/survey27.jpg,6
/content/drive/MyDrive/dataset/6/survey28.jpg,4
/content/drive/MyDrive/dataset/6/survey29.jpg,4
/content/drive/MyDrive/dataset/6/survey30.jpg,7
/content/drive/MyDrive/dataset/6/survey31.jpg,4
/content/drive/MyDrive/dataset/6/survey32.jpg,5
/content/drive/MyDrive/dataset/6/survey33.jpg,7
/content/drive/MyDrive/dataset/6/survey34.jpg,4
/content/drive/MyDrive/dataset/6/survey35.jpg,2
/content/drive/MyDrive/dataset/6/survey36.jpg,3
/content/drive/MyDrive/dataset/6/survey37.jpg,4
/content/drive/MyDrive/dataset/6/survey38.jpg,4
/content/drive/MyDrive/dataset/6/survey39.jpg,7
/content/drive/MyDrive/dataset/6/survey40.jpg,4
/content/drive/MyDrive/dataset/6/survey41.jpg,4
/content/drive/MyDrive/dataset/6/survey42.jpg,7
/content/drive/MyDrive/dataset/6/survey43.jpg,5
/content/drive/MyDrive/dataset/6/survey44.jpg,5
/content/drive/MyDrive/dataset/6/survey45.jpg,7
/content/drive/MyDrive/dataset/6/survey46.jpg,2
/content/drive/MyDrive/dataset/6/survey47.jpg,1
/content/drive/MyDrive/dataset/6/survey48.jpg,4
/content/drive/MyDrive/dataset/6/survey49.jpg,4
/content/drive/MyDrive/dataset/6/survey50.jpg,6
/content/drive/MyDrive/dataset/7/survey1.jpg,6
/content/drive/MyDrive/dataset/7/survey2.jpg,7
/content/drive/MyDrive/dataset/7/survey3.jpg,5
/content/drive/MyDrive/dataset/7/survey4.jpg,5
/content/drive/MyDrive/dataset/7/survey5.jpg,6
/content/drive/MyDrive/dataset/7/survey6.jpg,4
/content/drive/MyDrive/dataset/7/survey7.jpg,6
/content/drive/MyDrive/dataset/7/survey8.jpg,4
/content/drive/MyDrive/dataset/7/survey9.jpg,7
/content/drive/MyDrive/dataset/7/survey10.jpg,4
/content/drive/MyDrive/dataset/7/survey11.jpg,4
/content/drive/MyDrive/dataset/7/survey12.jpg,6
/content/drive/MyDrive/dataset/7/survey13.jpg,7
/content/drive/MyDrive/dataset/7/survey14.jpg,4
/content/drive/MyDrive/dataset/7/survey15.jpg,1
/content/drive/MyDrive/dataset/7/survey16.jpg,6
/content/drive/MyDrive/dataset/7/survey17.jpg,4
/content/drive/MyDrive/dataset/7/survey18.jpg,4
/content/drive/MyDrive/dataset/7/survey19.jpg,7
/content/drive/MyDrive/dataset/7/survey20.jpg,5
/content/drive/MyDrive/dataset/7/survey21.jpg,5
/content/drive/MyDrive/dataset/7/survey22.jpg,7
/content/drive/MyDrive/dataset/7/survey23.jpg,4
/content/drive/MyDrive/dataset/7/survey24.jpg,4
/content/drive/MyDrive/dataset/7/survey25.jpg,1
/content/drive/MyDrive/dataset/7/survey26.jpg,4
/content/drive/MyDrive/dataset/7/survey27.jpg,6
/content/drive/MyDrive/dataset/7/survey28.jpg,5
/content/drive/MyDrive/dataset/7/survey29.jpg,4
/content/drive/MyDrive/dataset/7/survey30.jpg,5
/content/drive/MyDrive/dataset/7/survey31.jpg,5
/content/drive/MyDrive/dataset/7/survey32.jpg,5
/content/drive/MyDrive/dataset/7/survey33.jpg,
/content/drive/MyDrive/dataset/7/survey34.jpg,4
/content/drive/MyDrive/dataset/7/survey35.jpg,4
/content/drive/MyDrive/dataset/7/survey36.jpg,4
/content/drive/MyDrive/dataset/7/survey37.jpg,4
/content/drive/MyDrive/dataset/7/survey38.jpg,4
/content/drive/MyDrive/dataset/7/survey39.jpg,7
/content/drive/MyDrive/dataset/7/survey40.jpg,4
/content/drive/MyDrive/dataset/7/survey41.jpg,4
/content/drive/MyDrive/dataset/7/survey42.jpg,7
/content/drive/MyDrive/dataset/7/survey43.jpg,2
/content/drive/MyDrive/dataset/7/survey44.jpg,4
/content/drive/MyDrive/dataset/7/survey45.jpg,7
/content/drive/MyDrive/dataset/7/survey46.jpg,1
/content/drive/MyDrive/dataset/7/survey47.jpg,3
/content/drive/MyDrive/dataset/7/survey48.jpg,6
/content/drive/MyDrive/dataset/7/survey49.jpg,5
/content/drive/MyDrive/dataset/7/survey50.jpg,6
/content/drive/MyDrive/dataset/8/survey1.jpg,5
/content/drive/MyDrive/dataset/8/survey2.jpg,7
/content/drive/MyDrive/dataset/8/survey3.jpg,5
/content/drive/MyDrive/dataset/8/survey4.jpg,4
/content/drive/MyDrive/dataset/8/survey5.jpg,6
/content/drive/MyDrive/dataset/8/survey6.jpg,2
/content/drive/MyDrive/dataset/8/survey7.jpg,7
/content/drive/MyDrive/dataset/8/survey8.jpg,5
/content/drive/MyDrive/dataset/8/survey9.jpg,5
/content/drive/MyDrive/dataset/8/survey10.jpg,4
/content/drive/MyDrive/dataset/8/survey11.jpg,4
/content/drive/MyDrive/dataset/8/survey12.jpg,3
/content/drive/MyDrive/dataset/8/survey13.jpg,7
/content/drive/MyDrive/dataset/8/survey14.jpg,3
/content/drive/MyDrive/dataset/8/survey15.jpg,4
/content/drive/MyDrive/dataset/8/survey16.jpg,4
/content/drive/MyDrive/dataset/8/survey17.jpg,4
/content/drive/MyDrive/dataset/8/survey18.jpg,4
/content/drive/MyDrive/dataset/8/survey19.jpg,5
/content/drive/MyDrive/dataset/8/survey20.jpg,5
/content/drive/MyDrive/dataset/8/survey21.jpg,3
/content/drive/MyDrive/dataset/8/survey22.jpg,6
/content/drive/MyDrive/dataset/8/survey23.jpg,2
/content/drive/MyDrive/dataset/8/survey24.jpg,5
/content/drive/MyDrive/dataset/8/survey25.jpg,1
/content/drive/MyDrive/dataset/8/survey26.jpg,5
/content/drive/MyDrive/dataset/8/survey27.jpg,7
/content/drive/MyDrive/dataset/8/survey28.jpg,5
/content/drive/MyDrive/dataset/8/survey29.jpg,6
/content/drive/MyDrive/dataset/8/survey30.jpg,4
/content/drive/MyDrive/dataset/8/survey31.jpg,4
/content/drive/MyDrive/dataset/8/survey32.jpg,1
/content/drive/MyDrive/dataset/8/survey33.jpg,4
/content/drive/MyDrive/dataset/8/survey34.jpg,4
/content/drive/MyDrive/dataset/8/survey35.jpg,3
/content/drive/MyDrive/dataset/8/survey36.jpg,4
/content/drive/MyDrive/dataset/8/survey37.jpg,5
/content/drive/MyDrive/dataset/8/survey38.jpg,3
/content/drive/MyDrive/dataset/8/survey39.jpg,7
/content/drive/MyDrive/dataset/8/survey40.jpg,3
/content/drive/MyDrive/dataset/8/survey41.jpg,4
/content/drive/MyDrive/dataset/8/survey42.jpg,4
/content/drive/MyDrive/dataset/8/survey43.jpg,4
/content/drive/MyDrive/dataset/8/survey44.jpg,4
/content/drive/MyDrive/dataset/8/survey45.jpg,7
/content/drive/MyDrive/dataset/8/survey46.jpg,6
/content/drive/MyDrive/dataset/8/survey47.jpg,1
/content/drive/MyDrive/dataset/8/survey48.jpg,4
/content/drive/MyDrive/dataset/8/survey49.jpg,3
/content/drive/MyDrive/dataset/8/survey50.jpg,6
/content/drive/MyDrive/dataset/9/survey1.jpg,6
/content/drive/MyDrive/dataset/9/survey2.jpg,7
/content/drive/MyDrive/dataset/9/survey3.jpg,5
/content/drive/MyDrive/dataset/9/survey4.jpg,6
/content/drive/MyDrive/dataset/9/survey5.jpg,6
/content/drive/MyDrive/dataset/9/survey6.jpg,4
/content/drive/MyDrive/dataset/9/survey7.jpg,7
/content/drive/MyDrive/dataset/9/survey8.jpg,4
/content/drive/MyDrive/dataset/9/survey9.jpg,5
/content/drive/MyDrive/dataset/9/survey10.jpg,5
/content/drive/MyDrive/dataset/9/survey11.jpg,4
/content/drive/MyDrive/dataset/9/survey12.jpg,5
/content/drive/MyDrive/dataset/9/survey13.jpg,7
/content/drive/MyDrive/dataset/9/survey14.jpg,6
/content/drive/MyDrive/dataset/9/survey15.jpg,4
/content/drive/MyDrive/dataset/9/survey16.jpg,6
/content/drive/MyDrive/dataset/9/survey17.jpg,6
/content/drive/MyDrive/dataset/9/survey18.jpg,5
/content/drive/MyDrive/dataset/9/survey19.jpg,6
/content/drive/MyDrive/dataset/9/survey20.jpg,4
/content/drive/MyDrive/dataset/9/survey21.jpg,4
/content/drive/MyDrive/dataset/9/survey22.jpg,6
/content/drive/MyDrive/dataset/9/survey23.jpg,5
/content/drive/MyDrive/dataset/9/survey24.jpg,5
/content/drive/MyDrive/dataset/9/survey25.jpg,4
/content/drive/MyDrive/dataset/9/survey26.jpg,6
/content/drive/MyDrive/dataset/9/survey27.jpg,6
/content/drive/MyDrive/dataset/9/survey28.jpg,6
/content/drive/MyDrive/dataset/9/survey29.jpg,5
/content/drive/MyDrive/dataset/9/survey30.jpg,5
/content/drive/MyDrive/dataset/9/survey31.jpg,5
/content/drive/MyDrive/dataset/9/survey32.jpg,2
/content/drive/MyDrive/dataset/9/survey33.jpg,5
/content/drive/MyDrive/dataset/9/survey34.jpg,4
/content/drive/MyDrive/dataset/9/survey35.jpg,4
/content/drive/MyDrive/dataset/9/survey36.jpg,7
/content/drive/MyDrive/dataset/9/survey37.jpg,5
/content/drive/MyDrive/dataset/9/survey38.jpg,5
/content/drive/MyDrive/dataset/9/survey39.jpg,7
/content/drive/MyDrive/dataset/9/survey40.jpg,5
/content/drive/MyDrive/dataset/9/survey41.jpg,6
/content/drive/MyDrive/dataset/9/survey42.jpg,7
/content/drive/MyDrive/dataset/9/survey43.jpg,4
/content/drive/MyDrive/dataset/9/survey44.jpg,5
/content/drive/MyDrive/dataset/9/survey45.jpg,5
/content/drive/MyDrive/dataset/9/survey46.jpg,3
/content/drive/MyDrive/dataset/9/survey47.jpg,3
/content/drive/MyDrive/dataset/9/survey48.jpg,6
/content/drive/MyDrive/dataset/9/survey49.jpg,7
/content/drive/MyDrive/dataset/9/survey50.jpg,6
/content/drive/MyDrive/dataset/10/survey1.jpg,5
/content/drive/MyDrive/dataset/10/survey2.jpg,7
/content/drive/MyDrive/dataset/10/survey3.jpg,5
/content/drive/MyDrive/dataset/10/survey4.jpg,6
/content/drive/MyDrive/dataset/10/survey5.jpg,6
/content/drive/MyDrive/dataset/10/survey6.jpg,5
/content/drive/MyDrive/dataset/10/survey7.jpg,6
/content/drive/MyDrive/dataset/10/survey8.jpg,5
/content/drive/MyDrive/dataset/10/survey9.jpg,6
/content/drive/MyDrive/dataset/10/survey10.jpg,5
/content/drive/MyDrive/dataset/10/survey11.jpg,5
/content/drive/MyDrive/dataset/10/survey12.jpg,4
/content/drive/MyDrive/dataset/10/survey13.jpg,7
/content/drive/MyDrive/dataset/10/survey14.jpg,4
/content/drive/MyDrive/dataset/10/survey15.jpg,4
/content/drive/MyDrive/dataset/10/survey16.jpg,6
/content/drive/MyDrive/dataset/10/survey17.jpg,6
/content/drive/MyDrive/dataset/10/survey18.jpg,5
/content/drive/MyDrive/dataset/10/survey19.jpg,6
/content/drive/MyDrive/dataset/10/survey20.jpg,5
/content/drive/MyDrive/dataset/10/survey21.jpg,5
/content/drive/MyDrive/dataset/10/survey22.jpg,6
/content/drive/MyDrive/dataset/10/survey23.jpg,5
/content/drive/MyDrive/dataset/10/survey24.jpg,5
/content/drive/MyDrive/dataset/10/survey25.jpg,4
/content/drive/MyDrive/dataset/10/survey26.jpg,7
/content/drive/MyDrive/dataset/10/survey27.jpg,6
/content/drive/MyDrive/dataset/10/survey28.jpg,6
/content/drive/MyDrive/dataset/10/survey29.jpg,5
/content/drive/MyDrive/dataset/10/survey30.jpg,6
/content/drive/MyDrive/dataset/10/survey31.jpg,5
/content/drive/MyDrive/dataset/10/survey32.jpg,4
/content/drive/MyDrive/dataset/10/survey33.jpg,6
/content/drive/MyDrive/dataset/10/survey34.jpg,5
/content/drive/MyDrive/dataset/10/survey35.jpg,4
/content/drive/MyDrive/dataset/10/survey36.jpg,7
/content/drive/MyDrive/dataset/10/survey37.jpg,4
/content/drive/MyDrive/dataset/10/survey38.jpg,6
/content/drive/MyDrive/dataset/10/survey39.jpg,7
/content/drive/MyDrive/dataset/10/survey40.jpg,6
/content/drive/MyDrive/dataset/10/survey41.jpg,6
/content/drive/MyDrive/dataset/10/survey42.jpg,7
/content/drive/MyDrive/dataset/10/survey43.jpg,3
/content/drive/MyDrive/dataset/10/survey44.jpg,4
/content/drive/MyDrive/dataset/10/survey45.jpg,6
/content/drive/MyDrive/dataset/10/survey46.jpg,2
/content/drive/MyDrive/dataset/10/survey47.jpg,7
/content/drive/MyDrive/dataset/10/survey48.jpg,6
/content/drive/MyDrive/dataset/10/survey49.jpg,7
